,N,Max,Min,deviation,Class
877,8.0,0.404122587996,0.0659944126111,0.223877310615,1.0
878,8.0,0.392364461337,0.00562389303822,0.21991439736,1.0
879,8.0,0.380916560408,0.0682691674465,0.208110957383,1.0
880,8.0,0.355467139224,0.0743677809944,0.214917460109,1.0
881,8.0,0.375857834252,0.105965148576,0.219971457704,1.0
882,9.0,0.457280113162,0.000544923775825,0.244786149882,1.0
883,8.0,0.349817647511,0.0574613362198,0.203639491865,1.0
884,10.0,0.504373528434,0.0055626387547,0.251915605601,1.0
885,8.0,0.275030966948,0.066836279523,0.185497988443,1.0
886,10.0,0.530408537782,0.0100211236529,0.256311142856,1.0
887,9.0,0.446761429735,0.00745308983195,0.244962435235,1.0
888,9.0,0.421150378727,0.110869442487,0.283036162543,1.0
889,9.0,0.452871198142,0.00988464251128,0.245264668073,1.0
890,10.0,0.46388819318,0.00205608228193,0.2605543259,1.0
891,9.0,0.441134663313,0.0345331576511,0.241318371741,1.0
892,8.0,0.422401406373,0.0318351986224,0.227118302498,1.0
893,8.0,0.33722322848,0.109889344034,0.226166045747,1.0
894,9.0,0.449229801387,0.014400971861,0.247880810959,1.0
895,8.0,0.393408292269,0.0198850932836,0.224848800986,1.0
896,9.0,0.448805718998,0.000194593593168,0.24623160452,1.0
897,9.0,0.445224332763,0.059621365777,0.255311744277,1.0
898,9.0,0.410606870481,0.0235905881007,0.239587719931,1.0
899,8.0,0.358429376712,0.0856233183362,0.220301101453,1.0
900,9.0,0.454112454301,0.000106298276275,0.242312659355,1.0
901,8.0,0.302102917839,0.132898579551,0.219986776827,1.0
902,10.0,0.466281253363,0.0102637829696,0.266282126157,1.0
903,8.0,0.353304184966,0.0101002236302,0.207984955564,1.0
904,10.0,0.463118104429,2.17471919903e-05,0.262532759563,1.0
905,8.0,0.303309370338,0.0915920589841,0.22489603937,1.0
906,9.0,0.474421985093,0.000205503460486,0.221769722991,1.0
907,8.0,0.381993921336,0.061478209682,0.220257981314,1.0
908,9.0,0.452051026844,0.00822209001993,0.245110737931,1.0
909,8.0,0.364433500744,0.0792295685891,0.22289172253,1.0
910,8.0,0.369133601142,0.0661470154768,0.217640308309,1.0
911,8.0,0.283710201848,0.161786255019,0.219418048179,1.0
912,9.0,0.443678515922,0.0179258712994,0.246172435601,1.0
913,8.0,0.27526423793,0.0950734256515,0.185168831791,1.0
914,11.0,0.443612805657,0.00131235505439,0.280636643978,1.0
915,8.0,0.344846315202,0.0035993357192,0.174222825461,1.0
916,9.0,0.488497894128,0.00360494149076,0.245576970906,1.0
917,8.0,0.368073600737,0.0408511787542,0.219984317591,1.0
918,10.0,0.5199913572,0.022653769865,0.251226823884,1.0
919,8.0,0.422431629845,0.044933097929,0.214932826638,1.0
920,8.0,0.727675304973,0.0345531190934,0.336230981956,0.0
921,7.0,0.622742775152,0.0637808039242,0.305517342517,0.0
922,11.0,0.802288621301,0.0609219936697,0.346283028718,0.0
923,9.0,0.440968560264,0.052956239117,0.222711052039,1.0
924,8.0,0.396495680624,0.0695600982628,0.22193193006,1.0
925,8.0,0.43128688706,0.045227460024,0.218843852082,1.0
926,8.0,0.335122042936,0.0751063510316,0.219970947447,1.0
927,9.0,0.456296903747,0.00467456507196,0.241906658785,1.0
928,9.0,0.498796072202,0.0229747763665,0.251296751194,1.0
929,9.0,0.453100156151,0.000140782991274,0.240135433434,1.0
930,9.0,0.628885435005,0.0275796933715,0.254381513721,1.0
931,8.0,0.403167745106,0.111642374186,0.219954918262,1.0
932,8.0,0.323621053282,0.0449409145889,0.214655582648,1.0
933,8.0,0.370837885743,0.055736106881,0.217722294102,1.0
934,8.0,0.362129085313,0.0909328711378,0.217593878965,1.0
935,10.0,0.451790710872,0.000509903446603,0.262861356023,1.0
936,9.0,0.595019446858,0.00335158525387,0.225395679265,1.0
937,9.0,0.572987244969,0.00402785381902,0.258415973543,1.0
938,9.0,0.469984094945,0.00419723078243,0.249475600455,1.0
939,9.0,0.47130531255,0.010426855816,0.242892625721,1.0
940,8.0,0.434168239657,0.01995905729,0.227063648474,1.0
941,9.0,0.453167374981,0.0475256972001,0.22987615067,1.0
942,8.0,0.405546053107,0.0267290190852,0.218476709955,1.0
943,9.0,0.493969281454,0.0359158266058,0.218238218911,1.0
944,9.0,0.438837936823,0.0229270066678,0.244277467906,1.0
945,11.0,0.527181712714,0.0182762775742,0.28715601788,1.0
946,8.0,0.354657670566,0.00979928040677,0.188224579201,1.0
947,8.0,0.382923099381,0.0274677363265,0.211026226248,1.0
948,8.0,0.373848485763,0.0980994230495,0.219981069564,1.0
949,10.0,0.456186586562,0.00664628417827,0.265668208376,1.0
950,10.0,0.46062574047,0.0161962099339,0.267232401032,1.0
951,8.0,0.438511672165,0.0120137335115,0.218062924903,1.0
952,8.0,0.410336978366,0.0225086189383,0.212312545268,1.0
953,9.0,0.45501954943,0.00352024458466,0.246890582091,1.0
954,8.0,0.234030273948,0.157522068539,0.180079624153,1.0
955,10.0,0.526624744111,0.0232554973384,0.316451476635,0.0
956,7.0,0.516939385943,0.0141594555998,0.263656779051,0.0
957,11.0,0.493490678717,0.0015419412745,0.27647006114,1.0
958,10.0,0.450509733925,0.0513363222537,0.270822949938,1.0
959,9.0,0.457769572217,0.0473939688426,0.256889143758,1.0
960,8.0,0.401391403634,0.115385981866,0.236313859672,1.0
961,10.0,0.478430001143,0.00522084969337,0.268489424381,1.0
962,8.0,0.396012788346,0.0773081563619,0.219978226108,1.0
963,8.0,0.461684753223,0.0101475448178,0.20318584004,1.0
964,8.0,0.362861329991,0.0621192319933,0.217037216231,1.0
965,10.0,0.486571610888,0.0226850591016,0.277174799579,1.0
966,8.0,0.378503168353,0.0464018999047,0.219977932366,1.0
967,10.0,0.449164658771,0.0464886799711,0.271808787658,1.0
968,9.0,0.440401924303,0.012276443271,0.241286273958,1.0
969,9.0,0.448202522871,0.0203232971358,0.243862729974,1.0
970,9.0,0.444097431268,0.0210418244275,0.247201062594,1.0
971,9.0,0.544325682712,0.00484899173056,0.27182050271,1.0
972,8.0,0.453856403616,0.00484907827962,0.218014629103,1.0
973,11.0,0.594738919074,0.0331814819521,0.297770489638,1.0
974,9.0,0.450832958321,0.0170236262194,0.239291854527,1.0
975,10.0,0.462361121813,0.00629579366297,0.269936560247,1.0
976,8.0,0.432930969987,0.0149518279256,0.22296935343,1.0
977,9.0,0.464840119286,0.0416358075702,0.226783589961,1.0
978,8.0,0.360696419061,0.125598542833,0.219982752718,1.0
979,9.0,0.445873160321,0.00271778449778,0.24464255262,1.0
980,8.0,0.499171376957,0.0225117190744,0.239502026555,1.0
981,9.0,0.470597163165,0.000908671123535,0.247805598317,1.0
982,9.0,0.467595655344,0.000526717638445,0.247603867641,1.0
983,9.0,0.502564332939,0.0541687426481,0.260336588439,1.0
984,8.0,0.377172683224,0.05231998881,0.214746336017,1.0
985,8.0,0.393855948069,0.0336345701746,0.221827264212,1.0
986,10.0,0.491994607411,0.01175852279,0.269698729875,1.0
987,8.0,0.379569066079,0.0172735521447,0.215411445556,1.0
988,10.0,0.520744613713,0.0586058715607,0.256188785008,1.0
989,8.0,0.345058570151,0.00355677373141,0.174307671941,1.0
990,8.0,0.291213184049,0.117128678128,0.219979619347,1.0
991,8.0,0.354105782129,0.0789800633138,0.224969899773,1.0
992,10.0,0.847124058194,0.000736704400106,0.29948427095,0.0
993,7.0,0.43976292207,0.000134245179262,0.196893247898,1.0
