,event,TrackID,bef/aft,N,Max_1,Min_1,deviation_1,Max_0,Min_0,deviation_0,Class
400,159,2,1,9,1.0765695152597774,0.11352745951136305,0.9074457243011409,0.0091855338061095481,0.00052141299974672872,0.0054989724183421825,1.0
401,2208,1,0,10,1.0833590083494058,0.47337259526527936,0.81797979346541161,0.03339934933840704,0.0012911414602086312,0.014076447162410983,1.0
402,2208,2,0,10,1.1446243357535579,0.2793423221250827,0.87126214087159859,0.033766322403092741,0.0046251562576629657,0.018735994870640364,1.0
403,2208,1,1,10,1.0608555975935878,0.29651981956325074,0.88827478339927735,0.025249150145264972,0.0024839842343140073,0.013897942484939488,1.0
404,2208,2,1,9,1.1057752140527712,0.15394262561587435,0.89399427959119948,0.019148779529865656,0.00011693037557991283,0.008564111710289599,1.0
405,161,1,0,8,1.2083530741408159,0.1973872028930701,0.82582813975467262,0.051091754636324122,0.0060459506461593565,0.031626799733635774,1.0
406,161,2,0,8,1.1749095936459395,0.22019898453375469,0.83555626000011884,0.084109281831893146,0.00081982047385593948,0.034478378070097244,1.0
407,161,1,1,11,1.2066946822649429,0.014909648558486935,0.78715699079557444,0.084530205557812321,0.0006466050602980224,0.037871811613325562,1.0
408,161,2,1,9,1.2750342428306316,0.74206786695784521,0.97679202674617016,0.0766093390442531,0.026293156680617491,0.046254646017597281,1.0
409,2246,1,0,8,1.0183715304386791,0.95571278449167896,0.99068103596811397,0.0049553713544891465,0.001666498620315468,0.0034965912626737008,1.0
410,2246,2,0,8,1.2982956239392571,0.72813389062448419,1.0152414752308814,0.027652361131441539,0.0037839720002769712,0.013787493893470846,1.0
411,2246,1,1,8,1.1439668231006734,0.88882176253082734,1.0075753833475534,0.017105155453730175,0.010695804700289718,0.013941210602981044,1.0
412,2246,2,1,8,1.0466141917090139,0.9008871730293071,0.98779277698302059,0.004731801350152616,0.0018874609088253072,0.0033014982952337159,1.0
413,1190,1,0,9,1.1527892985555346,0.10062879164701387,0.89015098106706025,0.015397490086485832,0.0024364555139949617,0.0076672979162349169,1.0
414,1190,2,0,8,1.3936552007980265,0.88229383068375022,1.0927029063185805,0.033335170174539408,0.00029428601758584266,0.012859889151957939,1.0
415,1190,1,1,10,1.0536774093078283,0.048599776604355813,0.81656136310855154,0.025424636789732495,0.0036554397025140295,0.010903792673783896,1.0
416,1190,2,1,8,1.2914496891540128,0.79333121712617349,1.0260092242149137,0.020035325288698849,0.0071842917212922575,0.012505826738304533,1.0
417,1704,1,0,9,1.3962173621703808,0.71892592437456482,0.98095891909140298,0.092124155352537873,0.01143237304087804,0.032991248555450298,1.0
418,1704,2,0,8,1.0454298450114725,0.98027194749169988,1.0054219808527751,0.0064323393814526009,0.00049315208405636968,0.0034469256591109255,1.0
419,1704,1,1,9,9.4121051946305094,0.5192378556304601,2.4266118388300395,0.45901418778746811,0.01935019371490776,0.16083609554851344,0.8888888888888888
420,1704,2,1,9,1.2873019355557629,0.17497462165839969,0.94811184133181015,0.039398241106171183,0.016661656844838293,0.028044107386342776,1.0
421,174,1,0,8,1.0747758537898968,0.91756404000640868,1.0017572779479593,0.010981134902551759,0.0014021746278784497,0.0064731488552208366,1.0
422,174,2,0,8,1.0796389687530257,0.95655045236410197,1.0237647777079091,0.011474711453541009,0.0036316209212823303,0.0066632038873187943,1.0
423,174,1,1,10,1.1797494615864708,0.51698236604661441,0.89703286230959323,0.056686506345104748,0.027650288701979386,0.04289858480039576,1.0
424,174,2,1,9,1.1013929240385758,0.087050041335004533,0.90686896968459374,0.013511054595805927,0.00065690382870399466,0.0081548464070337109,1.0
425,1200,1,0,10,1.4086780445141933,0.10576392697140007,0.87543977447925714,0.13678148711780369,0.0040283119619063945,0.054902130783031258,1.0
426,1200,2,0,8,1.0529224349621826,0.94101499995453464,0.99781810777949331,0.0089791988902302444,0.0047078157705378876,0.0067661348933421434,1.0
427,1200,1,1,8,1.5115523293320465,0.058704710749412081,0.89449550524311239,0.084492468314555258,0.0028906703516718667,0.047363362686002934,1.0
428,1200,2,1,8,2.0272045642997099,0.44524764093838043,1.1402077617293997,0.11651049511593276,0.014466412011042063,0.060445589574647116,1.0
429,1224,1,0,9,1.1347963222662341,0.09500253601359003,0.91703497397695499,0.013403815888376108,0.0060582954623468743,0.0098564734577274559,1.0
430,1224,2,0,8,1.0457349031464478,0.92460571655206414,0.99660831398381733,0.011460673173495417,0.0026282026055307744,0.0077913926988607673,1.0
431,1224,1,1,9,1.2740412399614776,0.48434586713538219,0.96402361817852422,0.029158127170502823,0.0067011305968486812,0.018202512322816583,1.0
432,1224,2,1,8,1.1146369832683898,0.93754598979310499,1.0094737660161421,0.014744618643064616,0.0073276859061426336,0.010069121801318335,1.0
433,179,1,0,9,1.1150610337745697,0.29412782397357684,0.79821210505600293,0.058153363612624243,0.0044022764840369079,0.028629491988853603,1.0
434,179,2,0,9,1.3179715532583149,0.50548614566944694,0.96910116573324168,0.045508747554776019,0.0032600396039818569,0.023460558067270019,1.0
435,179,1,1,9,2.1798836744671908,0.88916985375283697,1.1376834559749867,0.036099978244775344,0.0033307029543809819,0.017588122771801568,1.0
436,179,2,1,8,1.0806045190498146,0.90160618592827457,0.98385308238445857,0.030375368794855639,0.0013941787099048166,0.0084253253325242902,1.0
437,692,1,0,8,1.0499528519478625,0.95130484890525557,1.0017307648078604,0.009868902288607817,0.0023139947334800959,0.0057977264141125008,1.0
438,692,2,0,8,1.0948342889268237,0.87755729956523354,0.97325500790431985,0.041044625143569102,0.00025082182555261068,0.011898719560452058,1.0
439,692,1,1,9,1.0381751334194329,0.29745697253185721,0.893305315313628,0.014725111620757236,0.0044798536394125288,0.0089178428909114527,1.0
440,692,2,1,8,1.1112470771600469,0.83032086540536476,0.99017230647629129,0.024391084177833811,0.011213001473732373,0.016540689211065489,1.0
441,1717,1,0,9,1.2257290899993509,0.38823109920297616,0.94864887050370461,0.041882793467001606,0.0034111260848841973,0.021758776002323867,1.0
442,1717,2,0,9,1.8683316048553364,0.59654551455125326,1.0413168067990872,0.033464963448171514,0.00045336140236219066,0.015606117746955084,1.0
443,1717,1,1,9,1.4905380405358151,0.79630449149920812,1.0254786799896638,0.052153430213084551,0.0058595124072026404,0.019479596959038451,1.0
444,1717,2,1,8,1.3017017935445256,0.96066202776699661,1.0656654746652841,0.013076496624234601,0.0026445559009169312,0.008748736178370237,1.0
445,694,1,0,9,1.0631219633993634,0.16641552872707113,0.91294086855856427,0.018346342378633751,2.0414587480213631e-05,0.0073929722054387227,1.0
446,694,2,0,8,1.0260531003544238,0.92612818767283744,0.98375892485813976,0.0087316357871614625,0.0039904373369458179,0.0059166926321525927,1.0
447,694,1,1,9,1.1096904501884577,0.2457586689033458,0.92975897283389441,0.016579272325064905,0.0022879646456662739,0.0087399679709039002,1.0
448,694,2,1,8,1.0671738786630129,0.90587061460679053,0.99502271685590415,0.011709514345119409,0.0046234271662626836,0.0078219226232952542,1.0
449,184,1,0,9,1.2403116181952727,0.20435900388593972,0.91657974097550976,0.042073891968407516,0.0011051895448335389,0.029841251342068373,1.0
450,184,2,0,8,1.0424431198563802,0.96429387949917234,1.0022616399339048,0.0078095175446635245,0.0039407353178957383,0.0059303262276081056,1.0
451,184,1,1,10,1.6529385211428549,0.78251552868026386,1.1162316938837562,0.28870874048769701,0.0028348245996296373,0.055462178034479427,0.9
452,184,2,1,9,1.0802250739484014,0.29281704804875625,0.92409227068117417,0.035014516252917113,0.0044737590013270573,0.018089741699634621,1.0
453,1722,1,0,10,9.3625382032459186,0.47363242559913848,2.3835296846091465,0.51867558426744986,0.0076262532515760789,0.11859158409491781,0.8
454,1722,2,0,8,2.546895575483171,0.66279033551277666,1.1682803486546598,0.095979547994874709,0.003611417254367328,0.042559143582817698,1.0
455,1722,1,1,10,1.3221032330749305,0.58625755834278159,0.90276110443121027,0.11658690530400814,0.0021934763615884048,0.071895639518314208,1.0
456,1724,1,0,10,1.1545998218460041,0.45750415310514786,0.90581413837117319,0.062667667678132991,0.020239180458050732,0.034735451050666229,1.0
457,1724,2,0,9,1.2738678580252183,0.25365017275683854,0.83538820804906777,0.07378406978829638,0.021680723524478418,0.048613527840936213,1.0
458,1724,1,1,10,1.3940106229705262,0.61554868296054477,1.0047394439180237,0.084408816991486418,0.0013062090510865265,0.042213958992333614,1.0
459,1724,2,1,9,1.4033726723599138,0.24760631502943384,0.85990729391663345,0.089083734725227404,0.0010848309709376447,0.053933348329958122,1.0
460,189,1,0,8,1.5016272372951909,0.18922721196299433,0.88811349523942418,0.12505320667166209,0.016040195557062036,0.057221840507869146,1.0
461,189,2,0,8,1.0389121792805969,0.95665966866125862,0.99966489710981254,0.010523831145271612,0.0037121440754398771,0.0067623587521183637,1.0
462,189,1,1,9,1.2519366890977681,0.41219728919108417,0.93077031686626499,0.026604032648598175,0.0022430192356405754,0.010195058728013394,1.0
463,189,2,1,8,2.7588875633993335,0.071470525375213145,0.99030958640730016,0.076624989495257451,0.0016088445198043644,0.03539319811183779,1.0
464,2239,1,0,9,1.2774834992054029,0.50662186962566247,0.93881606493457193,0.055556857110428938,0.011557963877230997,0.025433552829028924,1.0
465,2239,2,0,8,1.0210387087993276,0.92179807327216345,0.98211798011908136,0.0072721284759756921,0.0016976488899946296,0.0052795240594757653,1.0
466,2239,1,1,9,10.272360398213637,0.69642502806443429,2.8009488395436186,0.56124980234854238,0.01573211926981799,0.16644304103131638,0.8888888888888888
467,2239,2,1,8,1.754464287450668,0.057834390654983393,0.89712124598573195,0.077621906974999322,0.01431588607332001,0.03908623065211609,1.0
468,1677,1,0,10,1.063414247540573,0.13268537234721681,0.84975434001155636,0.029970225908703484,0.0061915342429093023,0.015452689375215123,1.0
469,1677,2,0,9,1.0550584197740664,0.25192300799769479,0.90306436130926293,0.018007213162920366,0.0076227928055149774,0.011136810683344503,1.0
470,1677,1,1,10,1.237283891494563,0.40259850111369661,0.8907185986335413,0.04935829928826016,0.01650095013340161,0.032863735223862149,1.0
471,1677,2,1,9,1.0769328459026255,0.25615154083376768,0.9239395781766232,0.019586522321578037,0.0033494280919719177,0.012003090354452288,1.0
472,1440,1,0,9,1.0808632688973021,0.14556212024299306,0.89498208103465116,0.040111782604919252,5.4195299126258423e-05,0.016525863636927721,1.0
473,1440,2,0,9,1.3700427679818319,0.38262458046669828,0.95149279842468415,0.069979744151620338,0.0077397284291623805,0.038558202514538564,1.0
474,1440,1,1,9,2.3020703043401576,0.92898181471029651,1.202114439258978,0.025909221443887825,0.00085803856682862742,0.014557276668304685,1.0
475,1440,2,1,8,1.18842870951098,0.39470571004763938,0.83268868112561911,0.11413678762117946,0.01461079726730918,0.038316243234767365,1.0
476,707,1,0,9,1.4854682332058655,0.5773186192932277,1.0460437105570395,0.046561419745433041,0.015616526485235482,0.028376319581357445,1.0
477,707,2,0,8,1.166729140843429,0.69041565025693408,0.96049944708708612,0.037754456520145752,0.00052474175401158452,0.013171155682640325,1.0
478,707,1,1,8,1.0553110859377124,0.94978571437208292,1.0006588342834486,0.0050848296374944035,0.0026847475505855367,0.0038511126228433588,1.0
479,707,2,1,8,1.1303488453572936,0.61143948539600501,0.91846023423562984,0.032974130175566885,0.0081525660856064941,0.016618514423607626,1.0
480,2244,1,0,9,1.3105942813655742,0.47541970684382223,0.95587949173688058,0.042685194856330586,0.013615906086405637,0.027913895683965424,1.0
481,2244,2,0,8,1.0661831685217553,0.92290254597815402,1.000083562730228,0.010449617676087569,0.00075702414764920734,0.0061717068300298399,1.0
482,2244,1,1,9,1.0640524242267846,0.20834476886023998,0.91463713988493089,0.015998250482070996,0.0017150423602200204,0.009814164528232229,1.0
483,2244,2,1,8,1.1300536043222946,0.88483108240562702,1.0007411687395886,0.022520260423513683,0.0087749935962281311,0.014708652033517206,1.0
484,1967,1,0,9,1.2266421110598111,0.50917661796786873,0.93013340612453987,0.051530954867231971,0.00010142982602517892,0.017626615523010501,1.0
485,1967,2,0,8,1.2875979742462567,0.77629821626172746,1.0233268569128675,0.025866387024226389,0.0046046287282411336,0.017989869114061537,1.0
486,1967,1,1,9,1.2847388027775957,0.69128080705124784,0.96113965170768523,0.074380917460783458,0.0074113502576539508,0.027978860711793747,1.0
487,1967,2,1,8,1.1307375888285702,0.87623217125808028,1.003405035583923,0.028229952271617675,0.0093787373639074301,0.018083046213284333,1.0
488,1222,1,0,8,1.3605707137432801,0.92717463709820924,1.0919116180228545,0.023933942206901926,0.0068175193662597389,0.015913771077288912,1.0
489,1222,2,0,8,1.0284529507594151,0.95731235329923858,0.9960237265666726,0.0061684755446663464,0.0023362582610097216,0.0039120013970693288,1.0
490,1222,1,1,8,1.1243617975683167,0.67629340722500786,0.94429219903892914,0.035741123465620028,0.00052426430321926738,0.016006101673970437,1.0
491,1222,2,1,8,1.0373937568594642,0.94630431999239484,1.0003591617472307,0.0052233635297639913,0.0020532203536801075,0.0038212381181926078,1.0
492,712,1,0,9,1.0383971779812857,0.53328547475848598,0.91071164085006628,0.017827423872354475,0.00041664529905005576,0.0098829637255081638,1.0
493,712,2,0,8,1.2337563616861684,0.88424463613239612,1.0279388334085469,0.013322788658495781,0.0064723354717407255,0.0098239934302350555,1.0
494,712,1,1,9,1.0846312527123971,0.28883799191921483,0.91534476703750756,0.02579373522583641,0.010854205533593897,0.016541257932763651,1.0
495,712,2,1,8,1.0243312710699608,0.97257754812407016,1.0005185476644241,0.0049843285101698886,0.0021535375383004013,0.0037263066966283561,1.0
496,715,1,0,8,1.136534709992671,0.92524291614186804,1.0083832601946143,0.011489181595064457,0.0037521768854997806,0.0081672555191309414,1.0
497,715,2,0,8,1.3165971962349694,0.23174123305984676,0.87226737854906167,0.076409800436182118,0.01425639884014282,0.042300266561026881,1.0
498,715,1,1,10,1.1366363551287122,0.48998545645101865,0.87902498559149755,0.043470288331466961,0.011960140747541349,0.021602367766914841,1.0
499,715,2,1,9,1.0501987636349859,0.094587742012479589,0.89259509747291788,0.017792717872045515,0.00097131311764975248,0.010596419728850044,1.0
500,1900,1,0,10,1.5168010575977768,0.59109511807250481,1.0000888710195297,0.17560606384364535,0.0075319658924322269,0.073582549831473734,1.0
501,1900,2,0,8,1.0786307564459183,0.86867517189476418,0.99260718870377662,0.01576372425861583,0.0078287439488101823,0.011927677107808791,1.0
502,1900,1,1,9,1.5126439622214629,0.81372568844568194,1.0275186836093573,0.045169124919473613,0.0019625982248610563,0.017410176715486916,1.0
503,1900,2,1,9,1.8553156075110655,0.19012934214402505,1.1145445416179065,0.16886668425682327,0.022342301961986874,0.070628739653493103,1.0
504,719,1,0,10,1.1679337860614469,0.18938471276635543,0.84916597240965697,0.083174403163265451,0.0016028328555356408,0.045032050989453912,1.0
505,719,2,0,9,1.060261077814697,0.22842895042606179,0.90210001959790043,0.018528189097256953,0.0045939962485111174,0.0089760972002606871,1.0
506,719,1,1,9,1.320904815263386,0.097361828350506982,0.95575260472074197,0.075965418123745326,0.00050158330335309254,0.036741122215802911,1.0
507,719,2,1,8,1.0594956418898114,0.96717440164744928,1.003374189428337,0.0067903474624703697,0.0026782046754077887,0.0050404391869084512,1.0
508,1232,1,0,10,1.3299681999085262,0.31638765540888003,0.93135561553253532,0.026357353485140178,0.018653530113532303,0.022770582628408371,1.0
509,1232,2,0,8,1.2716482857822435,0.34263622027151064,0.8013189465170707,0.090434160787345758,0.013753659922263975,0.042220175210563746,1.0
510,1232,1,1,9,1.4526049601281865,0.59590673737191335,1.0038448613285507,0.010198635734896655,0.0018384180295521468,0.0060015996898854646,1.0
511,1232,2,1,8,1.2340051383122983,0.79726354479408867,1.0290640204334607,0.035347964002530263,0.017624713250120883,0.026107888727132586,1.0
512,2446,1,0,9,1.0805543002305396,0.46002858774653582,0.92258388653909562,0.030803946282985981,0.0031291870691500245,0.016297283202205359,1.0
513,2446,2,0,9,1.0993492572088965,0.20347634369755949,0.89552079803742535,0.052055138853439202,0.00029328422062313564,0.022057281701779438,1.0
514,2446,1,1,9,1.270963593902213,0.25058271660781078,0.96837592764741642,0.054787849967466162,0.0046468845539694437,0.024431338637324999,1.0
515,2446,2,1,9,1.1949113188043754,0.62928277097906049,0.95552154334898831,0.042865709662135904,0.0063302893828697526,0.026841114182662842,1.0
516,211,1,0,8,1.089905739501303,0.94510464532622063,1.0039755665696193,0.010522126050571706,0.0049822124962881076,0.0078222448091440615,1.0
517,211,2,0,8,1.0286211640216456,0.97122712181357573,0.9999399953347472,0.0053335916883866796,0.0028053459291423333,0.0038845406624677913,1.0
518,211,1,1,10,1.1980837147339705,0.35877193554705383,0.89994277772001008,0.043544469422304333,0.025003815677840269,0.035284437905883217,1.0
519,211,2,1,8,1.0617813738799564,0.93070794664734413,1.0004010065818851,0.013324923987384579,0.0040048133766102112,0.0077644530789657898,1.0
520,2260,1,0,8,1.0775659777148106,0.83658554509709437,0.95936539343318805,0.020447216067143281,0.009476579167988608,0.015312499648193206,1.0
521,2260,2,0,8,1.1626160492533355,0.86568357301388799,1.0083846260370724,0.041601420794225574,0.011937311976646353,0.024282828620082408,1.0
522,2260,1,1,10,1.7069347478306987,0.34931716518983719,0.93087924374794506,0.096569090834507654,0.026114093213631402,0.057321561704331891,1.0
523,2260,2,1,8,1.0742255280570516,0.77025520148069027,0.94783090660777336,0.0261109343104719,0.0077264051917018683,0.015575185630293219,1.0
524,1238,1,0,9,1.0567472464976022,0.15919621010655605,0.91154686019661235,0.023901366205503968,0.0026287554487861436,0.010709542203809973,1.0
525,1238,2,0,8,1.0400238908009165,0.94254872700605519,0.99569021706499694,0.0057343299706680007,0.00067618566567168373,0.0041448214589659207,1.0
526,1238,1,1,9,1.0718415399297867,0.13334826743175332,0.9073950629676788,0.013359649136192229,0.0026607960355611859,0.0076210514710389494,1.0
527,1238,2,1,8,1.0964949198167444,0.93922737720221294,1.0039269356924561,0.0093489203504567575,0.0021532136765456678,0.0062476211541065627,1.0
528,215,1,0,9,1.3703381590405301,0.19693843057778349,0.81640116044376498,0.068630211493531795,0.016169166973850582,0.037948008227739444,1.0
529,215,2,0,9,1.0660916557593951,0.039164552129637757,0.90255472566355699,0.0095342545725624894,0.00019624077210039781,0.0062594922159920395,1.0
530,215,1,1,9,1.1528692974513739,0.33052131761334708,0.91815417511769104,0.060677174142182988,0.013040921230282887,0.032718788093754544,1.0
531,215,2,1,8,1.032476444889515,0.96372287687916613,1.0004634023595624,0.0076728007576810087,0.0041217279411262242,0.0057877678680890859,1.0
532,2264,1,0,8,1.0806924575838803,0.954668167022375,1.0065578173035583,0.0095759298413986838,0.0043917496913704612,0.0060006334593316526,1.0
533,2264,2,0,8,1.0315620604604878,0.96033163538412614,1.001962616557591,0.006850479349435501,0.0030624042047195932,0.0049666106923250443,1.0
534,2264,1,1,9,1.0833789024212996,0.60701990431786412,0.92758799728967822,0.03078770475312028,0.0010196829072066649,0.013757304061862487,1.0
535,2264,2,1,8,1.0306462379877672,0.96613369252681058,0.99815338866539005,0.0067377431214530881,0.0034206862491022172,0.0049328883981021518,1.0
536,1242,1,0,10,1.1438024896219212,0.26650996154303241,0.86988663328601012,0.01913723887484664,0.0001070107195134673,0.011827212998172115,1.0
537,1242,2,0,8,3.1280691197937891,0.014211207512934022,1.0337389271066888,0.12031091448781403,0.067718864685695296,0.090362101541021089,1.0
538,1242,1,1,8,1.0736863967013386,0.8852737546781887,0.9972068911131402,0.0080541350269327239,0.0020152216311143389,0.0056060307034836686,1.0
539,1242,2,1,8,2.9848346807157617,0.54108910246951158,1.3062676127607087,0.13408067652746336,0.0059868622932943115,0.087178187355288025,1.0
540,1243,1,0,9,1.181886679948372,0.55241822282155784,0.9464279798490528,0.044206424428685553,0.00055306105209013134,0.018592927993884994,1.0
541,1243,2,0,8,1.4527550963494706,0.15031309050445504,0.6614419845381293,0.36673771532367822,0.042539863223103547,0.14611637833204805,1.0
542,1243,1,1,9,1.8348374009694888,0.63032612832727497,1.0571678456003801,0.024096389740236646,0.0016980329614186829,0.01186455773041086,1.0
543,1243,2,1,7,2.4716171215379279,0.19362307987410607,0.89112371406523649,0.28830331888536254,0.10593024819067447,0.17099408686637488,1.0
544,1756,1,0,10,1.8070694596778556,0.84942831481723158,1.149710480521736,0.33340775816675822,0.0058964203261797632,0.043259362510014734,0.9
545,1756,2,0,8,3.0830734374617084,0.046360501059296344,1.2668052451747793,0.2802855571040071,0.042881362590661665,0.13340803471922386,1.0
546,1756,1,1,8,1.0242292723876045,0.93817473118419326,0.98599064753074472,0.0071242554915654233,0.0015592903864262708,0.0036111847250354075,1.0
547,221,1,0,10,1.0544581304462735,0.61389459057823814,0.93559534247034259,0.013577620449848116,0.00032374481375663233,0.0060862581110840037,1.0
548,221,2,0,9,5.1794188383680009,0.32001619779308293,2.0696302908609692,0.27638660749994737,0.064761036698432278,0.19610824037468511,1.0
549,221,1,1,9,1.0632557569417291,0.1967661493009647,0.90875930245612002,0.028689761861167694,0.00036562607200834631,0.013036506835881614,1.0
550,1758,1,0,9,1.2138712628321326,0.6500203519639417,0.99738697739046023,0.050899560477990796,0.00028033644477440389,0.021419280556380454,1.0
551,1758,2,0,8,1.0906287654922864,0.89487714288174114,1.0031637122867467,0.018030004225742663,0.0069858484984352542,0.013150795058850293,1.0
552,1758,1,1,10,2.6220701349668474,0.27231805839218237,1.0093863033983237,0.042299460650607745,4.972173901489612e-05,0.0279808702620712,1.0
553,1758,2,1,9,1.1630935176815216,0.5999326704176744,0.95175161317143719,0.050700937267196003,0.00075320674295819992,0.030814959085404312,1.0
554,735,1,0,8,1.1954224819065709,0.80536947154227623,1.0098480054230912,0.036741546142013276,0.011228223141451055,0.021200468131076844,1.0
555,735,2,0,8,1.0625639544755736,0.97520346372603184,1.0156657439363106,0.0088468501044144943,0.00064697966399049692,0.0042983511141954072,1.0
556,735,1,1,9,1.0599366743754071,0.52578463194774516,0.91535216991448443,0.024339031587123465,0.00036786624141352253,0.010458487718356934,1.0
557,735,2,1,8,1.0843289688061108,0.65094226717346337,0.92938159742803395,0.02937007365772859,0.016446035144495857,0.022411872562055162,1.0
558,736,1,0,9,1.124321044481269,0.39513506409580768,0.9112939165451307,0.051309054249820595,0.00055787458294302705,0.022961522105701453,1.0
559,736,2,0,9,1.2502535197851747,0.05780123877722225,0.88240107102700194,0.087043540598886859,0.013964509484654386,0.025976129564084596,1.0
560,736,1,1,8,1.3574334557811099,0.32904026564308297,0.93349337684589306,0.066386904516705536,0.0080207038728093774,0.036982035637769861,1.0
561,736,2,1,8,1.5397939032748802,1.0714307216017716,1.2348889324283006,0.049837548557598782,0.0088895741004801354,0.02944326009442352,1.0
562,1761,1,0,9,2.9204473107086288,0.61064306274232016,1.218241749471211,0.096159356904009785,0.040513346036509953,0.066329194607831765,1.0
563,1761,2,0,8,1.0808818100051836,0.94347545310411884,1.0027641623981449,0.0069599659350558785,0.001443195924889229,0.004843177935041151,1.0
564,1761,1,1,9,1.087268816520915,0.3130786293438339,0.91289317538401782,0.032736655911015398,0.0019244209717785288,0.01671326059146358,1.0
565,1761,2,1,8,1.7601666581116784,0.041530711048245607,0.50771865790458837,0.37895633446141652,0.10140157009559586,0.24815330997001617,1.0
566,1762,1,0,10,14.576700846247114,0.30293288824512549,3.5007633056912169,0.5850901247785909,0.004661964079066952,0.14471936878872613,0.9
567,1762,2,0,7,1.3558521219393702,0.51875225681654114,0.92622319122321151,0.13261068216958094,0.00031783273609047556,0.051934305697209436,1.0
568,1762,1,1,9,1.1635933271395731,0.67930727626874565,0.96091439917201582,0.052881324166317578,0.0051506120016820978,0.026325039480229292,1.0
569,1762,2,1,8,1.1720661178147385,0.85612318387964981,1.0066640484399598,0.023119505215821456,0.0002709505860612276,0.013273512905733895,1.0
570,1251,1,0,9,1.1451221714932842,0.048506827527646436,0.70943019808843033,0.056472105765312544,0.0028750911648487421,0.029792253713626409,1.0
571,1251,2,0,9,1.0338796611730408,0.070281258447138381,0.89040207088048406,0.0070422030630707677,0.00088866201177861814,0.0039791122536555514,1.0
572,1251,1,1,10,1.1340752135395737,0.041230532745462477,0.83724739622973132,0.039147461392078323,0.0071102633561076489,0.018566205877284143,1.0
573,1251,2,1,8,1.1152128449071028,0.91282084732129121,1.006111898896374,0.0090149529231366987,0.0011827653084338346,0.0041530258217546932,1.0
574,806,1,0,10,1.3980479572549334,0.2975129310657289,0.98723725803755136,0.070261826562411048,0.0045510599138994245,0.044450177378779883,1.0
575,806,2,0,9,1.5796340882904449,0.76056201358340814,1.0414310938984872,0.014789359876485358,9.8124136232558001e-05,0.0066848603391010571,1.0
576,806,1,1,8,1.0908909570896386,0.91854735049024849,1.0024591582751263,0.0074322155010673879,0.0035662679976741773,0.0053666962557893773,1.0
577,806,2,1,7,1.4441974052727891,0.24754947134339175,0.79885269069432507,0.32221956906182087,0.027378386094677326,0.14670684160378403,1.0
578,1256,1,0,10,1.2681496604500608,0.46796849775306143,0.92508057419987855,0.042947600725400242,0.021831797042232148,0.029426150295066157,1.0
579,1256,2,0,8,1.9137431939867795,0.74695564931361658,1.2198451842183959,0.091588320660562828,0.0072756264877600757,0.04218097118756272,1.0
580,1256,1,1,9,1.3292390168430228,0.14105799790350507,0.84970154219769511,0.067606045044926011,0.01290885678199459,0.041254188604320452,1.0
581,1256,2,1,9,1.1265160956201015,0.56766042340694212,0.93205615785067786,0.040364904287097138,0.00058275182090938848,0.017430887601061054,1.0
582,1769,1,0,10,2.2398171111610843,0.24035779383024181,1.04001890101862,0.023630268648775155,0.0063847796927880007,0.011107758668375664,1.0
583,1769,2,0,9,1.2070604955417341,0.30711461907240351,0.91813922184933205,0.046556977047659653,0.0010425754191634162,0.029835227854545301,1.0
584,1769,1,1,8,1.0722207513553534,0.97485167165851783,1.0193826910265789,0.0067481248565660623,0.0023684966469694202,0.005139828358154859,1.0
585,1769,2,1,8,1.2498122050530531,0.48873164243078243,0.916129249504545,0.061790808887047188,0.007142778954541941,0.035616164919074586,1.0
586,2282,1,0,9,1.2164721868596875,0.43766849924572904,0.91075608890380422,0.04013975454793961,0.0011563262760719176,0.018942098039191599,1.0
587,2282,2,0,8,1.0198337436990363,0.95043136304753151,0.99156945537714947,0.0062385119385580667,0.00052923217741231154,0.0033605404619648348,1.0
588,2282,1,1,8,1.0774483381606881,0.8206039356925211,0.96312820010047595,0.031817619175445011,0.0011311649541408397,0.011121588285831013,1.0
589,2282,2,1,8,1.2185913974173002,0.82192298543330233,1.0108086051955185,0.024814021294712246,0.0011026736183262029,0.011669976697489894,1.0
590,747,1,0,9,1.1790850079271946,0.49013840507464806,0.92621058057613326,0.04719669789075967,0.0016517924221556067,0.016382473015830169,1.0
591,747,2,0,8,1.0116364356559122,0.98426683207393229,0.99952548269502328,0.003412477483023646,0.0006426241400048216,0.0019496589760760394,1.0
592,747,1,1,8,1.0248999327194752,0.97574139934087756,0.99992745510447212,0.0051072644135390088,0.00040246664159293566,0.0027323860278882627,1.0
593,747,2,1,8,1.2160366371845011,0.7687910118438146,0.99361664617201306,0.027557863164624025,0.0018158631211356527,0.017321666657896452,1.0
594,2429,1,0,9,1.0649367715274962,0.22629139327464848,0.9073898024214514,0.024114092710683988,0.0044950544810509474,0.013637678732483336,1.0
595,2429,2,0,9,1.5362166928906755,0.24743905025100538,0.91665418478396132,0.058136681156965075,0.0045041701110456215,0.033595697422779791,1.0
596,2429,1,1,10,1.6283477043580306,0.13193335467568096,0.91802145236332644,0.026071387472865581,0.0081973220641344061,0.015994603622027224,1.0
597,2429,2,1,10,1.1731251872598705,0.24310080326724839,0.86604367895194012,0.042673833544667222,0.0013723430509117451,0.024745226317767752,1.0
598,2002,1,0,9,1.2647693432738156,0.5236891606626608,0.96071450547630777,0.039144032651874772,0.0016961163964032688,0.018655966754103463,1.0
