,dist,all_dist2wire,all_dist2wires_stereo,score,score_div_dist,slope,intercept,f1,f2,label
0,0.282526099487,0.293501501771,1.00992498552,0.00886497729693,0.031377551713,[-0.00095652],[-18.96644875],-0.27366112219,0.962605294291,1
1,0.00770290974093,0.140191454379,1.00992498552,0.00886497729693,1.15086085584,[-0.00095652],[-18.96644875],0.00116206755599,0.0549456439769,1
2,0.206097173858,0.341234783241,1.00992498552,0.00886497729693,0.0430135801039,[-0.00095652],[-18.96644875],-0.197232196561,0.603974694198,1
3,0.0101994077742,0.0935935358593,1.00992498552,0.00886497729693,0.869165886213,[-0.00095652],[-18.96644875],-0.0013344304773,0.108975557773,1
4,0.0112481164643,0.395971522033,1.00992498552,0.00886497729693,0.788129934916,[-0.00095652],[-18.96644875],-0.00238313916735,0.0284063773236,1
5,0.0108070638314,0.485521300165,1.00992498552,0.00886497729693,0.820294710498,[-0.00095652],[-18.96644875],-0.0019420865345,0.0222586811902,1
6,0.00984686231365,0.0489686553257,1.00992498552,0.00886497729693,0.900284477892,[-0.00095652],[-18.96644875],-0.000981885016729,0.201085005258,1
7,0.00735036428037,0.348677440602,1.00992498552,0.00886497729693,1.20605958546,[-0.00095652],[-18.96644875],0.00151461301656,0.0210806993067,1
8,0.0112565844633,0.0987677016431,1.00992498552,0.00886497729693,0.787537047835,[-0.00095652],[-18.96644875],-0.00239160716637,0.113970298752,1
9,15.3929359097,0.142039588075,162.587024777,0.00886497729693,0.000575912051408,[-0.00095652],[-18.96644875],-15.3840709324,108.370744511,0
10,14.7853279868,0.30821265381,162.587024777,0.00886497729693,0.000599579346826,[-0.00095652],[-18.96644875],-14.7764630095,47.9711906829,0
11,15.4459686838,0.0603112290196,162.587024777,0.00886497729693,0.00057393469315,[-0.00095652],[-18.96644875],-15.4371037065,256.104359584,0
12,15.5811739285,0.362618892103,162.587024777,0.00886497729693,0.000568954389292,[-0.00095652],[-18.96644875],-15.5723089512,42.9684560506,0
13,16.1252121393,0.0995114018877,162.587024777,0.00886497729693,0.000549758801332,[-0.00095652],[-18.96644875],-16.116347162,162.043864657,0
14,16.3317094888,0.330526992726,162.587024777,0.00886497729693,0.00054280767748,[-0.00095652],[-18.96644875],-16.3228445115,49.411121779,0
15,15.9932832179,0.202744653736,162.587024777,0.00886497729693,0.000554293772963,[-0.00095652],[-18.96644875],-15.9844182406,78.8838715261,0
16,16.403944964,0.229595941391,162.587024777,0.00886497729693,0.000540417400593,[-0.00095652],[-18.96644875],-16.3950799867,71.4470162872,0
17,1.07090821151,0.293501501771,48.9437687674,0.784946212173,0.732972446879,[-0.08036225],[ 186.78097569],-0.285961999337,3.64873162505,2
18,0.487372184937,0.140191454379,48.9437687674,0.784946212173,1.6105683427,[-0.08036225],[ 186.78097569],0.297574027236,3.47647570314,2
19,0.703176688491,0.341234783241,48.9437687674,0.784946212173,1.11628588521,[-0.08036225],[ 186.78097569],0.0817695236828,2.06068291694,2
20,1.68895661625,0.0935935358593,48.9437687674,0.784946212173,0.46475214616,[-0.08036225],[ 186.78097569],-0.904010404076,18.0456545502,2
21,1.03307384669,0.0995114018877,48.9437687674,0.784946212173,0.759816168694,[-0.08036225],[ 186.78097569],-0.248127634521,10.3814620948,2
22,1.03237164831,0.330526992726,48.9437687674,0.784946212173,0.760332980335,[-0.08036225],[ 186.78097569],-0.247425436138,3.12341101039,2
23,1.07456314874,0.202744653736,48.9437687674,0.784946212173,0.730479370242,[-0.08036225],[ 186.78097569],-0.289616936562,5.30008130392,2
24,0.816567144758,0.229595941391,48.9437687674,0.784946212173,0.961275771641,[-0.08036225],[ 186.78097569],-0.0316209325844,3.55653997981,2
25,0.0208414874146,0.142039588075,0.0246460212795,0.0239961007195,1.15136219609,[-0.00537638],[-22.96703398],0.0031546133049,0.146730131346,1
26,0.0186473131988,0.30821265381,0.0246460212795,0.0239961007195,1.28683958185,[-0.00537638],[-22.96703398],0.00534878752066,0.0605014523846,1
27,0.0202207540973,0.0603112290196,0.0246460212795,0.0239961007195,1.18670651965,[-0.00537638],[-22.96703398],0.00377534662219,0.335273454479,1
28,0.0233059238413,0.362618892103,0.0246460212795,0.0239961007195,1.02961379617,[-0.00537638],[-22.96703398],0.000690176878148,0.0642711241715,1
29,0.0313503480215,0.0995114018877,0.0246460212795,0.0239961007195,0.765417363246,[-0.00537638],[-22.96703398],-0.00735424730204,0.315042773258,1
30,0.0273271415412,0.330526992726,0.0246460212795,0.0239961007195,0.878105040121,[-0.00537638],[-22.96703398],-0.00333104082179,0.082677488201,1
31,0.026706408224,0.202744653736,0.0246460212795,0.0239961007195,0.898514712957,[-0.00537638],[-22.96703398],-0.0027103075045,0.13172435244,1
32,0.0330318484897,0.229595941391,0.0246460212795,0.0239961007195,0.726453462843,[-0.00537638],[-22.96703398],-0.00903574777027,0.143869479093,1
33,14.5393800812,0.293501501771,44.0383275298,0.0239961007195,0.00165042117239,[-0.00537638],[-22.96703398],-14.5153839805,49.5376684394,0
34,15.1525849626,0.140191454379,44.0383275298,0.0239961007195,0.00158363083121,[-0.00537638],[-22.96703398],-15.1285888619,108.084940197,0
35,14.6529376099,0.341234783241,44.0383275298,0.0239961007195,0.00163763071667,[-0.00537638],[-22.96703398],-14.6289415092,42.9409261,0
36,15.3604750547,0.0935935358593,44.0383275298,0.0239961007195,0.00156219782487,[-0.00537638],[-22.96703398],-15.336478954,164.118973749,0
37,15.5121852472,0.395971522033,44.0383275298,0.0239961007195,0.00154691942734,[-0.00537638],[-22.96703398],-15.4881891465,39.1750022011,0
38,16.3085481965,0.485521300165,44.0383275298,0.0239961007195,0.00147138178275,[-0.00537638],[-22.96703398],-16.2845520958,33.5897687515,0
39,16.3190857474,0.0489686553257,44.0383275298,0.0239961007195,0.00147043168294,[-0.00537638],[-22.96703398],-16.2950896466,333.255745718,0
40,15.7207715122,0.348677440602,44.0383275298,0.0239961007195,0.00152639459843,[-0.00537638],[-22.96703398],-15.6967754115,45.0868616137,0
41,16.4305774814,0.0987677016431,44.0383275298,0.0239961007195,0.00146045388524,[-0.00537638],[-22.96703398],-16.4065813807,166.355774287,0
42,0.876804017748,0.142039588075,58.4776999818,0.892546308467,1.01795417266,[ 0.07397893],[-229.02271167],0.0157422907193,6.17295522771,2
43,1.03920846175,0.30821265381,58.4776999818,0.892546308467,0.85887128648,[ 0.07397893],[-229.02271167],-0.146662153287,3.37172549183,2
44,1.13965995936,0.0603112290196,58.4776999818,0.892546308467,0.783168962932,[ 0.07397893],[-229.02271167],-0.247113650893,18.8963146314,2
45,1.46887138389,0.362618892103,58.4776999818,0.892546308467,0.60764088555,[ 0.07397893],[-229.02271167],-0.576325075425,4.0507304387,2
46,0.867769915661,0.395971522033,58.4776999818,0.892546308467,1.02855179969,[ 0.07397893],[-229.02271167],0.0247763928061,2.19149577021,2
47,1.57659860638,0.485521300165,58.4776999818,0.892546308467,0.566121462276,[ 0.07397893],[-229.02271167],-0.684052297915,3.24722850644,2
48,1.38199901579,0.0489686553257,58.4776999818,0.892546308467,0.645837152032,[ 0.07397893],[-229.02271167],-0.489452707321,28.2221148732,2
49,0.604913974048,0.348677440602,58.4776999818,0.892546308467,1.47549295728,[ 0.07397893],[-229.02271167],0.287632334419,1.7348813075,2
50,0.689228666755,0.0987677016431,58.4776999818,0.892546308467,1.29499301396,[ 0.07397893],[-229.02271167],0.203317641712,6.97827989605,2
51,0.0074919694015,0.0233853603958,0.0110066073125,0.00681114998454,0.909126775555,[ 0.00913687],[-22.68414905],-0.000680819416961,0.32037006378,1
52,0.00580955567404,0.381108929822,0.0110066073125,0.00681114998454,1.17240463242,[ 0.00913687],[-22.68414905],0.0010015943105,0.0152438193373,1
53,0.00553172065331,0.310503112055,0.0110066073125,0.00681114998454,1.23128957723,[ 0.00913687],[-22.68414905],0.00127942933123,0.0178153468953,1
54,0.00691932477282,0.0942859754658,0.0110066073125,0.00681114998454,0.984366279683,[ 0.00913687],[-22.68414905],-0.000108174788282,0.073386574606,1
55,0.00975867447218,0.108006112091,0.0110066073125,0.00681114998454,0.69795851926,[ 0.00913687],[-22.68414905],-0.00294752448764,0.090352983579,1
56,0.00792279796238,0.300006321515,0.0110066073125,0.00681114998454,0.859689975294,[ 0.00913687],[-22.68414905],-0.00111164797784,0.0264087700631,1
57,0.00764496294164,0.364697806274,0.0110066073125,0.00681114998454,0.890933028262,[ 0.00913687],[-22.68414905],-0.000833812957097,0.0209624593571,1
58,0.0103590058216,0.0441927570489,0.0110066073125,0.00681114998454,0.657510006447,[ 0.00913687],[-22.68414905],-0.00354785583706,0.234405058959,1
59,105.625579933,0.00529815159353,1000.0,0.00681114998454,6.44839061603e-05,[ 0.00913687],[-22.68414905],-105.618768783,19936.30761,0
60,105.700205195,0.394412505438,1000.0,0.00681114998454,6.44383799632e-05,[ 0.00913687],[-22.68414905],-105.693394045,267.994051247,0
61,106.515918711,0.279104545959,1000.0,0.00681114998454,6.39449020105e-05,[ 0.00913687],[-22.68414905],-106.509107561,381.634481607,0
62,106.178788703,0.189943578375,1000.0,0.00681114998454,6.41479345147e-05,[ 0.00913687],[-22.68414905],-106.171977553,559.001728887,0
63,110.68030086,0.297938649713,1000.0,0.00681114998454,6.15389543723e-05,[ 0.00913687],[-22.68414905],-110.67348971,371.486884856,0
64,111.348065365,0.0939385169055,1000.0,0.00681114998454,6.11698996493e-05,[ 0.00913687],[-22.68414905],-111.341254215,1185.32918161,0
65,112.131648499,0.0107595988818,1000.0,0.00681114998454,6.07424404771e-05,[ 0.00913687],[-22.68414905],-112.124837349,10421.5454247,0
